serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
0,0.339647837,65,0,0.265089623,8200.0,6,0,1,0,1.0
0,0.005971329,54,0,0.280197575,4453.0,13,0,1,0,2.0
0,0.054783369000000005,63,0,0.099980004,5000.0,15,0,0,0,1.0
0,0.386691448,41,3,0.276689324,2500.0,14,0,0,0,0.0
0,0.956397524,35,2,3268.0,6919.660609491165,15,0,1,0,0.0
0,0.065788608,69,0,1234.0,8540.000534976558,13,0,2,0,1.0
0,0.351892829,45,0,0.563852484,3280.0,18,0,3,0,4.0
0,0.072093448,63,1,0.673983917,4600.0,17,0,1,0,1.0
0,0.418715107,35,0,0.114119117,2400.0,2,0,0,0,0.0
0,0.510293034,59,0,0.31697841,61000.0,13,0,2,0,1.0
0,0.31309339,57,0,1.64846981,2417.0,8,0,1,0,0.0
0,0.12724513,46,0,0.643,14999.0,11,0,5,0,0.0
0,0.0,42,0,0.108598726,12559.0,5,0,1,0,3.0
0,0.0,34,0,0.062897655,5500.0,2,0,0,0,0.0
0,0.041826362,58,0,2707.0,6710.15809978589,4,0,1,0,2.0
0,0.019376663,68,0,1277.0,6526.780828085526,12,0,1,0,0.0
0,0.0,88,1,0.0,9265.0,7,0,0,0,0.0
0,0.05968851,76,0,0.282181539,10432.0,20,0,2,0,0.0
0,0.027999026,70,0,24.0,4736.209684179888,8,0,0,0,0.0
0,0.132240176,59,0,0.549862534,4000.0,9,0,1,0,0.0
0,0.329152121,41,0,0.534155364,4054.0,8,0,2,0,1.0
1,0.602746575,42,0,0.260608705,9166.0,4,0,0,0,1.0
0,0.336222047,44,0,0.234941265,4000.0,14,0,0,0,0.0
0,0.205274463,51,0,0.361329834,8000.0,10,0,1,0,0.0
0,0.464195875,53,0,0.120938628,4985.0,8,0,0,0,0.0
0,0.014088028,51,0,0.007997715,3500.0,6,0,0,0,1.0
0,0.0,51,0,2391.0,7531.592409179885,10,0,2,0,0.0
0,0.016128599,60,0,1812.0,6002.941119544674,8,0,1,1,0.0
0,0.147242638,85,0,88.0,4081.410048503823,3,0,0,0,0.0
0,0.041104587000000005,28,0,0.3041988,3500.0,8,0,0,0,0.0
0,0.0026817570000000003,51,0,0.732788003,4400.0,13,0,2,0,2.0
0,0.3606887170000001,70,0,0.595462092,1806.0,7,0,0,0,0.0
0,0.123218186,47,0,0.750680787,9914.0,11,0,2,0,5.0
0,0.033214349,66,0,1784.0,6876.792773503819,5,0,2,0,0.0
0,0.769773734,53,0,0.278075992,9500.0,12,0,2,0,1.0
0,0.006654485,50,0,740.0,8334.094569973597,7,0,1,0,4.0
0,0.0,69,0,0.0,4212.369975639036,4,0,0,0,0.0
0,0.84490946,60,0,0.357151076,8690.0,6,0,1,0,2.0
0,0.0,44,0,0.183349121,9500.0,11,0,1,0,2.0
0,0.0,71,0,0.233691577,4000.0,6,0,1,0,2.0
0,0.8801866359999998,41,0,0.211888395,2472.0,10,0,0,0,0.0
0,0.115814589,37,1,0.06785902200000002,1900.0,4,0,0,0,0.0
0,0.212526282,43,1,0.206479352,10000.0,8,0,2,0,0.0
0,0.9999999,29,0,0.0,3688.5302670981837,0,0,0,0,0.0
0,0.093454384,43,0,3986.0,9495.991316208081,25,0,2,0,0.0
0,0.8502994009999999,41,0,1845.0,4081.410048503823,3,0,0,0,0.0
0,0.03839346,76,0,0.01371298,10500.0,11,0,0,0,0.0
0,0.9031233460000002,47,0,0.342544069,8395.0,8,0,2,0,0.0
0,0.496968813,39,1,0.15199392,25000.0,11,0,2,0,3.0
0,0.9999999,35,0,0.0076175969999999985,5250.0,1,0,0,0,0.0
0,0.087452779,71,0,1959.0,7626.877589732381,11,0,1,0,2.0
0,0.0,44,0,0.431305341,3500.0,4,0,1,0,2.0
0,0.0049619,74,1,8.0,4867.169611315101,9,0,0,0,0.0
0,0.231831982,44,0,0.192690243,12667.0,6,0,1,0,2.0
0,0.306338732,57,0,0.376373626,6915.0,12,0,3,0,2.0
0,0.24664436,45,0,0.10996858,3500.0,5,0,0,0,1.0
0,0.005451823000000001,59,0,0.00119976,5000.0,7,0,0,0,0.0
0,0.056371415,44,0,0.35976829200000005,14500.0,10,0,2,0,1.0
0,0.296110304,30,0,0.205498473,3600.0,3,0,0,0,1.0
0,0.0445764,61,0,37.5,1.0,4,0,0,0,0.0
0,0.295740852,47,0,0.178619035,3750.0,3,0,0,0,2.0
0,0.600066364,53,1,0.50857819,5070.0,15,0,1,0,1.0
0,0.9999999,63,5,0.194618671,11000.0,7,0,2,0,0.0
0,0.142398,57,0,0.264079508,4225.0,6,0,1,0,0.0
0,0.006796192,77,0,0.41393079,2253.0,13,0,1,0,0.0
0,0.022417562,72,0,0.001825769,7667.0,2,0,0,0,0.0
0,0.022438565,81,0,0.230679837,3441.0,8,0,1,0,0.0
0,0.029431333,70,0,0.5780703220000001,6000.0,12,0,3,0,0.0
0,0.9999999,39,3,0.112225335,6780.0,5,0,0,0,0.0
0,0.01239876,66,0,14.01876676,372.0,3,0,2,0,0.0
0,0.03473748,67,0,1969.0,7531.592409179885,10,0,2,0,0.0
0,0.7051972040000001,56,0,0.262722496,55000.0,16,0,6,0,1.0
0,0.366062091,77,0,0.559043159,7900.0,12,0,1,0,0.0
0,0.005660923000000001,42,0,0.001606856,5600.0,1,0,0,0,1.0
0,0.04550585,58,0,0.00979804,5000.0,5,0,0,0,1.0
0,0.017796441,92,0,2.0,3950.45012136861,2,0,0,0,0.0
0,0.714013618,55,0,0.252201164,6700.0,4,0,0,1,0.0
1,0.978808477,47,1,0.428419088,3750.0,5,4,0,0,1.0
0,0.407186096,46,0,0.512998,6500.0,14,0,3,0,2.0
0,0.08667237499999998,79,0,0.134648714,7500.0,15,0,0,0,0.0
0,0.02365588,70,0,0.01793722,2452.0,7,0,0,0,0.0
0,0.215568862,51,0,0.069114471,4166.0,3,0,0,0,3.0
0,0.08804663300000001,63,0,0.15728319400000002,9466.0,5,0,1,0,0.0
0,0.059112597,59,0,1743.0,5348.141483868609,3,0,1,0,0.0
0,0.032966889,48,0,0.537307906,5400.0,10,0,2,0,1.0
0,0.064372318,41,0,1.083273338,4166.0,7,0,1,0,1.0
0,0.011845698,76,0,9.0,4081.410048503823,3,0,0,0,0.0
0,0.342435003,55,0,3840.0,6876.792773503819,5,0,2,0,0.0
0,0.013626303,76,0,0.09737293,3501.0,10,0,0,0,0.0
0,0.162704663,36,0,0.043175147,8175.0,9,0,0,0,4.0
0,0.9999999,31,0,0.0,1200.0,0,0,0,0,0.0
0,0.009937069,76,0,0.327737096,5598.0,16,0,2,0,0.0
0,0.371644487,32,0,0.427944404,4100.0,13,0,0,1,2.0
0,0.032233653,70,0,142.0,5741.0212652742475,6,0,1,0,0.0
0,0.01783591,80,0,1062.0,7924.472190585524,13,0,2,0,0.0
0,0.101740388,64,0,0.361220731,3800.0,9,0,1,0,0.0
0,0.494343504,51,0,0.692561488,3333.0,6,0,1,0,0.0
1,1.000782541,49,1,0.642629905,6600.0,9,0,1,1,0.0
0,0.508254824,47,0,0.58369593,7813.0,9,0,1,0,1.0
0,0.9999999,24,0,602.0,3688.5302670981837,0,0,0,0,0.0
0,0.59410642,42,0,0.8384482529999998,7526.0,14,0,4,0,2.0
0,0.041396982,64,0,0.018495376,4000.0,5,0,0,0,1.0
0,0.033934804,57,0,5354.0,9862.745859608809,9,0,2,0,4.0
0,0.060876125,67,0,0.122324159,5885.0,10,0,0,0,2.0
0,0.288158053,38,0,0.494088583,5666.0,5,0,2,0,1.0
0,0.484136932,46,0,0.144113613,12392.0,7,0,1,0,0.0
0,0.08464722599999999,70,0,0.224233283,5966.0,4,0,1,0,0.0
0,0.076419464,44,0,4200.0,12347.387930475543,23,0,3,0,3.0
0,0.806522776,27,0,0.514185727,8000.0,11,0,0,0,0.0
0,0.8623425099999998,34,0,0.370256803,5217.0,6,0,1,1,2.0
0,0.838060769,65,2,0.568128183,8050.0,15,0,1,0,0.0
0,0.151847413,56,1,0.291383601,14866.0,15,0,1,0,1.0
0,0.00729301,58,0,0.470048177,11000.0,10,0,1,0,0.0
0,0.036631719,61,0,1102.0,5741.0212652742475,6,0,1,0,0.0
0,0.071618037,70,0,1557.0,7312.540390896804,18,0,1,0,0.0
0,0.087409383,39,0,0.389115063,4666.0,6,0,2,0,1.0
0,0.291790743,37,0,4729.0,7007.752700639033,6,0,2,0,0.0
1,1.022703603,44,2,0.200471991,8050.0,6,2,0,2,1.0
0,0.0,60,0,0.624692034,3652.0,9,0,2,0,0.0
0,0.537109258,56,0,1.065304309,2250.0,3,0,1,0,0.0
0,0.068063285,52,0,0.226804124,3200.0,12,0,2,0,0.0
0,0.978733534,32,1,1.110963012,3000.0,16,0,1,0,0.0
0,0.016422761,83,0,0.005982291999999999,4178.0,8,0,0,0,0.0
0,0.904559865,36,0,0.358805885,7000.0,15,0,0,0,1.0
0,0.0,24,0,0.0,3100.0,1,0,0,0,0.0
0,0.024624807,50,0,0.197565025,7227.0,6,0,1,0,0.0
0,0.0,81,0,0.0,4212.369975639036,4,0,0,0,0.0
0,0.012535778,67,0,1876.0,6526.780828085526,12,0,1,0,0.0
0,0.469804026,55,0,2455.0,5871.98119240946,7,0,1,0,0.0
0,0.763049917,63,0,0.465546795,5833.0,10,0,2,0,1.0
0,0.013843317,39,0,0.00259948,5000.0,2,0,0,0,0.0
0,0.093598023,62,0,0.226219025,5003.0,14,0,1,0,0.0
0,0.081286569,70,0,0.118515784,10833.0,14,0,1,0,0.0
0,0.314304201,51,0,0.440159954,3500.0,13,0,0,0,1.0
0,0.971792188,52,0,0.76123817,5071.0,15,0,1,0,1.0
0,0.17773046899999995,34,0,0.156888693,6800.0,8,0,0,0,0.0
0,0.18726872100000005,69,0,3740.0,6133.901046679886,9,0,1,0,0.0
0,0.0,88,0,0.0,3333.0,6,0,0,0,0.0
0,0.950105123,46,0,0.52499494,4940.0,5,0,1,0,3.0
0,0.121227307,34,0,0.389911384,4400.0,7,0,1,0,0.0
0,0.0008082649999999999,54,1,0.255594705,10500.0,19,0,1,0,0.0
0,0.162063966,51,0,0.400099994,16000.0,12,0,2,0,2.0
0,0.9999999,46,0,47.0,0.0,0,0,0,0,3.0
0,0.9999999,53,1,0.218541709,4950.0,3,3,1,0,2.0
0,0.002586427,68,0,4.0,4212.369975639036,4,0,0,0,0.0
0,0.474404095,39,0,0.199954034,4350.0,10,0,1,0,2.0
0,0.279609581,79,0,0.225298691,5272.0,11,0,1,0,0.0
1,0.769765421,37,6,1.433628319,3050.0,8,2,1,1,1.0
0,0.3950905220000001,42,0,3524.0,6487.509536800495,7,0,1,0,1.0
0,0.377588854,34,0,0.117312917,4048.0,5,0,0,0,0.0
0,0.9999999,78,0,6.0,3819.490194233397,1,0,0,0,0.0
0,0.051477664000000006,74,0,637.0,6395.8209009503125,11,0,1,0,0.0
0,0.99000999,35,1,1254.0,4998.129538450315,10,1,0,0,0.0
0,0.0,51,0,0.07311028499999998,4034.0,8,0,0,0,2.0
1,0.056024823,58,3,1598.0,6876.792773503819,5,1,2,0,0.0
0,0.013597281,66,1,4.0,4212.369975639036,4,0,0,0,0.0
0,0.9999999,50,0,2701.0,5086.221629598182,1,0,1,0,0.0
0,0.011629342,64,0,0.200303976,12500.0,10,0,1,0,1.0
0,0.042312909,35,0,0.418166509,9500.0,8,0,2,0,1.0
0,0.054585904000000005,44,0,1000.0,6622.066008638022,13,0,0,0,2.0
0,0.207916833,48,0,0.180242067,3056.0,15,0,0,0,1.0
1,0.7186937520000001,54,1,0.626305265,4500.0,11,0,1,1,0.0
0,0.081280535,63,1,0.4412521170000001,15940.0,22,0,5,0,1.0
0,0.0,37,0,2865.0,12300.923549785883,8,0,5,0,2.0
0,0.025362648,29,0,0.191161768,5000.0,13,0,0,0,0.0
0,0.005643425,68,0,0.718816068,3783.0,4,0,1,0,0.0
0,0.8080426979999998,52,0,0.561887622,5000.0,9,0,1,0,3.0
0,0.093984336,24,0,16.0,3950.45012136861,2,0,0,0,0.0
0,0.020545155,51,0,0.074226451,11666.0,7,0,0,0,0.0
0,0.459293814,53,0,0.637213763,8340.0,11,0,2,0,2.0
0,0.00189109,51,0,0.445646574,3881.0,10,0,1,0,3.0
0,0.710783147,67,1,1102.0,5741.0212652742475,6,0,1,0,0.0
0,0.516420752,40,4,0.016135705,2416.0,7,1,0,0,2.0
0,0.12995122,46,1,242.0,7145.9057171788745,17,0,0,0,2.0
0,0.359984517,57,0,2108.0,6002.941119544674,8,0,1,0,0.0
0,0.03284384,57,0,0.247532417,10333.0,25,0,2,0,0.0
0,0.058047098,47,0,0.066564358,10425.0,3,0,0,0,3.0
0,0.229616088,49,1,0.43115721,4916.0,26,0,1,0,1.0
0,0.414240261,61,0,0.136463194,10500.0,14,0,2,0,0.0
0,0.001162656,40,2,809.0,5741.0212652742475,6,0,1,0,0.0
0,0.083189108,46,0,0.2223968,7000.0,6,0,1,0,3.0
0,0.06137026,72,0,0.275938947,5830.0,6,0,1,0,1.0
0,0.546226887,26,0,0.071192375,5140.0,3,2,0,2,1.0
0,0.030785947,32,0,0.561170696,5500.0,9,0,2,0,0.0
0,0.007560791,65,0,0.57787377,4166.0,14,0,2,0,0.0
0,1.0429785109999998,25,1,0.176490865,2900.0,9,0,0,0,0.0
0,0.431177706,65,0,0.304904717,3200.0,3,0,0,0,0.0
0,0.9999999,63,0,0.0,2390.0,1,0,0,0,1.0
0,0.0,43,1,0.260749173,13000.0,15,0,2,0,2.0
0,1.166079873,42,0,2.323169208,4000.0,16,0,6,0,2.0
0,0.055594441,62,0,0.323684586,14025.0,5,0,2,0,1.0
0,0.026800767000000003,56,0,0.250074993,10000.0,7,0,2,0,1.0
0,0.0,52,0,0.263558516,5254.0,14,0,2,0,0.0
0,0.141188966,37,0,0.596839219,6200.0,22,0,2,0,1.0
0,0.016066131,85,0,0.135431062,9406.0,10,0,0,0,0.0
0,0.126607058,68,0,1327.0,5348.141483868609,3,0,1,0,0.0
0,0.487686935,49,0,4467.0,7793.512263450311,12,0,2,0,0.0
0,0.025665445,58,2,4034.0,9902.01715089384,14,0,2,0,3.0
0,0.032604458,66,0,0.641991925,5200.0,9,0,0,0,0.0
0,0.0,67,0,0.195850519,8000.0,5,0,1,0,0.0
0,0.002115303,62,0,0.377098661,5300.0,4,0,1,0,1.0
0,0.9999999,54,1,0.147386461,3500.0,1,0,0,0,1.0
1,0.93549709,55,0,0.4502933,6477.0,10,0,2,0,0.0
0,0.9999999,35,0,0.293916024,3500.0,6,0,0,0,0.0
1,1.388611389,27,0,0.036021023,7800.0,3,0,0,1,0.0
0,0.045323859,57,0,0.709835788,5906.0,13,0,3,0,3.0
0,0.756949537,39,0,0.7556881759999998,2680.0,6,0,1,0,1.0
0,0.9999999,22,98,0.0,3688.5302670981837,0,98,0,98,0.0
0,0.417502012,53,0,0.415656243,4700.0,9,0,2,1,1.0
0,0.346073079,33,0,1.477128143,3300.0,10,0,3,0,0.0
0,0.08063489799999998,48,0,0.131345763,10833.0,5,0,2,0,4.0
0,0.027906891,76,0,0.006427653,7000.0,4,0,0,0,0.0
0,0.141228518,62,0,0.4063384270000001,5300.0,13,0,2,0,1.0
0,0.7595623159999999,54,0,0.479469885,8450.0,7,0,2,0,2.0
0,0.072247682,58,0,0.361514127,9166.0,9,0,1,0,0.0
0,0.0,47,0,0.263133605,13000.0,8,0,1,0,0.0
0,0.7201901340000001,37,0,0.7336448599999998,5563.0,6,0,1,0,2.0
0,0.938460288,35,0,0.344655345,1000.0,3,0,0,0,0.0
0,0.9999999,47,0,0.031665458,4136.0,1,0,0,0,3.0
0,6324.0,59,0,0.13667285099999998,11318.0,4,0,1,0,1.0
0,0.001481262,47,0,910.0,4958.8582471652835,5,0,0,0,1.0
1,0.9999999,48,4,1.195921631,2500.0,5,1,3,1,0.0
0,0.0,44,0,0.51697563,4800.0,11,0,2,0,0.0
0,0.48166997,48,2,0.467359341,5100.0,13,0,0,1,0.0
0,0.276986151,45,0,0.759673094,7830.0,8,0,3,0,0.0
0,0.0,69,0,0.284428893,4000.0,9,0,1,0,1.0
0,0.025648718,69,0,15.0,3950.45012136861,2,0,0,0,0.0
0,0.198122641,58,0,0.598523304,4333.0,8,0,1,0,0.0
0,0.385384551,38,0,1.053037608,1036.0,4,0,1,0,0.0
0,0.232223932,69,0,0.504614675,4333.0,15,0,1,0,0.0
0,0.005775151,61,0,0.281690141,5750.0,8,0,1,0,0.0
0,0.138716898,29,2,0.03276419,4333.0,3,0,0,0,0.0
0,0.018547333,84,0,31.0,4736.209684179888,8,0,0,0,0.0
0,0.3713758620000001,64,0,3107.0,0.0,6,0,1,0,0.0
0,0.728787735,38,1,0.35381949100000004,7500.0,6,3,1,2,0.0
0,0.655633909,65,0,0.472856019,5083.0,13,0,1,0,0.0
0,0.011326794,82,0,0.004624045,4973.0,21,0,0,0,0.0
0,0.18326583,53,0,0.330495246,7046.0,13,0,1,0,0.0
0,0.23063852,58,0,0.1968002,16000.0,9,0,3,0,3.0
1,1.305389222,63,1,0.182890855,1355.0,3,0,0,1,0.0
0,0.9999999,56,0,0.228380986,5700.0,2,0,1,0,0.0
0,2.837806547,64,2,0.411417144,11000.0,8,0,2,0,2.0
1,0.92358804,39,1,0.180880975,3200.0,3,0,0,0,0.0
0,0.9999999,60,0,2265.0,6614.872919233394,3,0,2,0,0.0
0,0.059077637,33,0,0.828213052,5500.0,6,0,2,0,0.0
0,0.0,38,0,0.427381283,3600.0,4,0,1,0,3.0
0,0.024731104,48,0,1230.0,7587.60629844735,6,0,1,0,3.0
0,0.14634433300000002,31,0,0.173706573,4000.0,8,0,0,0,0.0
0,0.951598654,55,0,0.554855251,9360.0,27,0,2,0,0.0
0,0.105844684,45,4,0.377848317,8820.0,25,0,2,0,1.0
0,0.663605086,62,0,0.572717024,6208.0,13,0,1,0,1.0
0,0.015984016,51,0,3138.0,6745.832846368607,4,0,2,0,0.0
0,0.013427579,66,2,2143.0,6526.780828085526,12,0,1,0,0.0
0,0.097393507,59,1,2236.0,9505.540824785887,6,0,3,1,2.0
0,0.819311085,51,0,0.508774298,7407.0,14,0,2,0,0.0
1,0.117703076,51,2,0.107120353,4760.0,9,0,0,1,0.0
0,0.002197706,81,0,0.078437404,3250.0,6,0,0,0,1.0
0,0.951575711,29,0,0.873503384,1920.0,9,0,1,2,0.0
0,0.9999999,55,0,1242.0,6356.549609665281,6,0,1,0,1.0
0,0.07512964099999998,38,0,0.617751115,6500.0,14,0,2,0,1.0
1,0.9999999,46,1,0.673163418,2000.0,5,3,0,2,0.0
0,0.272143352,39,0,222.0,4081.410048503823,3,0,0,0,0.0
1,0.258262875,40,1,0.7180939690000001,3000.0,5,3,2,0,1.0
0,0.146229201,51,0,1.471404775,1800.0,18,0,1,0,0.0
0,0.124987583,57,0,0.115903155,14166.0,13,0,1,0,2.0
0,0.108642811,48,0,0.283612429,10330.0,7,0,2,0,2.0
0,0.028823545,54,0,0.458181241,6300.0,8,0,1,0,1.0
0,0.347676394,78,0,0.897422409,1900.0,8,0,1,0,1.0
0,0.9999999,45,0,0.0,4116.0,4,0,0,0,0.0
0,0.533884028,38,0,0.50764847,6667.0,10,0,2,0,2.0
0,0.353357583,40,0,0.691030897,10000.0,10,0,4,0,6.0
0,0.48585301,58,0,0.315384615,7149.0,9,0,1,0,0.0
0,0.086605363,70,0,73.0,4081.410048503823,3,0,0,0,0.0
0,0.9999999,51,1,0.181613649,16000.0,5,0,1,0,2.0
0,0.337388426,39,0,0.333611065,6000.0,6,0,2,0,0.0
0,0.331223896,33,0,0.133743274,1300.0,4,0,0,0,0.0
0,0.016019485,73,0,23.0,4565.978465759645,2,0,0,0,1.0
0,0.8429397899999997,39,0,0.312537493,5000.0,8,0,1,0,1.0
0,0.320599996,56,0,0.260669262,28000.0,26,0,2,0,2.0
1,0.493802479,28,1,0.55064194,700.0,9,0,0,0,0.0
0,0.8960348459999998,59,0,0.603015899,6100.0,10,0,1,0,0.0
0,0.96289138,61,4,0.509008389,7270.0,12,0,2,0,0.0
0,0.460788025,44,0,2977.0,6356.549609665281,6,0,1,0,1.0
0,0.309359655,48,0,0.27257345,6500.0,8,0,0,0,2.0
0,0.028544314,60,0,0.365289722,7092.0,15,0,3,0,0.0
1,2.760956175,65,0,0.470273484,1681.0,3,4,0,0,0.0
0,0.00624375,78,0,2357.0,5871.98119240946,7,0,1,0,0.0
0,0.976080019,37,1,0.484675805,6492.0,22,0,0,0,1.0
0,0.025949954,36,0,2629.0,5610.061338139034,5,0,1,0,0.0
0,0.048013049,49,0,0.060882124,9000.0,4,0,0,0,0.0
0,0.750260362,59,0,0.212889356,20000.0,6,0,2,0,0.0
0,0.373565661,78,0,0.171856978,2600.0,8,0,0,0,0.0
0,0.248501348,66,0,0.8298279159999998,4183.0,17,0,3,0,0.0
0,0.7096516140000001,49,1,0.678601166,1200.0,3,0,0,0,0.0
0,0.434400225,39,0,0.387204265,3000.0,9,0,1,0,0.0
0,0.08118876299999998,64,0,59.0,4212.369975639036,4,0,0,0,0.0
0,0.0,43,0,4320.0,10553.220241867592,14,0,3,0,2.0
0,0.012285363,75,0,0.501666162,3300.0,13,0,2,0,0.0
0,0.054869339,40,0,1.608695652,620.0,4,0,1,0,0.0
0,0.191115056,56,0,0.919826448,5300.0,30,0,2,0,2.0
0,0.9999999,32,0,5.791044776000001,200.0,4,0,2,0,4.0
0,0.224252667,48,5,0.46662153,7384.0,11,0,2,0,1.0
0,0.9999999,33,0,0.456089277,2060.0,5,0,1,0,0.0
0,0.9999999,31,0,0.147570486,5000.0,2,0,0,0,0.0
0,0.9999999,33,0,0.014069264,3695.0,1,0,0,0,1.0
0,0.986280549,45,0,0.7448422329999999,3295.0,8,0,2,0,0.0
0,0.072856988,54,0,0.150583245,6600.0,6,0,1,0,1.0
0,0.179413254,59,0,0.273821267,10137.0,10,0,1,0,0.0
0,0.02699775,50,0,1486.0,6841.118026921104,5,0,1,0,2.0
0,0.188116791,54,0,0.460296772,9973.0,30,0,2,0,0.0
0,0.010916837,42,0,0.055185284,3750.0,8,0,0,0,0.0
0,0.000933292,47,1,0.7595853879999998,9936.0,9,0,5,0,3.0
0,0.819906832,58,0,10370.0,9715.043334491162,17,0,3,0,0.0
0,0.20542621,52,0,0.306886703,3150.0,12,0,1,0,2.0
0,0.001394065,50,1,0.281088189,12166.0,13,0,1,0,3.0
0,0.868221661,41,1,0.643547189,4036.0,9,3,0,4,1.0
1,0.9999999,24,0,0.098901099,1000.0,3,1,0,0,0.0
0,0.117651179,36,1,1.504998001,2500.0,10,0,2,0,1.0
0,0.8971535979999998,44,4,4.025527192,900.0,14,1,1,0,2.0
0,0.018418761,79,0,736.0,5217.181556733395,2,0,1,0,0.0
0,0.9999999,43,0,0.094525478,5278.0,1,0,1,0,0.0
0,0.632279534,41,2,0.034482759,5625.0,4,1,0,1,2.0
0,0.922613341,34,0,3297.0,6133.901046679886,9,0,1,1,0.0
0,0.604052535,57,0,0.463719766,7193.0,14,0,2,0,0.0
0,0.026308992000000003,35,0,4299.0,8274.484136003819,6,0,3,0,0.0
0,0.073441724,45,0,0.006320976999999999,9333.0,3,0,0,0,2.0
0,0.9999999,34,0,0.691921005,2784.0,7,0,2,0,3.0
0,0.026920986,50,0,0.217365623,11850.0,18,0,1,0,3.0
0,0.049796097,67,0,94.0,0.0,4,0,0,0,0.0
0,0.015856388,74,0,0.009059669,3200.0,9,0,0,0,0.0
0,0.955579771,51,0,0.530306186,4800.0,7,0,2,0,3.0
0,0.683035218,42,0,0.048154933,3820.0,3,0,0,0,2.0
0,0.262403669,46,0,0.649484536,3200.0,13,0,1,0,2.0
0,0.006999364,39,0,0.505338078,5338.0,8,0,2,0,3.0
0,0.005168167,60,0,0.08477287300000001,3125.0,6,0,0,0,0.0
0,0.014189181,81,1,0.147463134,4000.0,14,0,0,0,0.0
0,0.07410156799999999,80,0,0.009958176,5020.0,4,0,0,0,1.0
0,0.9999999,63,1,0.117666022,3101.0,0,2,0,0,1.0
0,0.671332867,37,1,0.434792268,4500.0,4,0,1,0,0.0
0,0.034043108,63,0,0.07563025199999998,9519.0,9,0,0,0,0.0
0,0.9999999,55,0,0.0,3819.490194233397,1,0,0,0,0.0
0,0.0,46,0,0.0,4428.0,1,0,0,0,1.0
0,0.018332111,63,1,2750.0,7138.712627774245,7,0,2,0,0.0
0,0.405557616,37,0,0.420642318,11800.0,16,0,2,0,1.0
0,0.0,29,0,0.0,0.0,1,0,0,0,0.0
0,0.196230403,61,0,0.23525138,13763.0,8,0,1,0,0.0
0,0.032583137000000005,31,0,0.06856359299999999,5833.0,8,0,0,0,0.0
0,0.8253661049999999,63,1,0.15953469,4813.0,8,0,1,0,0.0
0,0.433461198,51,0,0.26226574,9497.0,6,0,1,0,4.0
0,0.0,44,1,0.353955756,8000.0,9,1,2,0,3.0
0,0.007140319,47,0,0.248623465,2360.0,4,0,0,0,0.0
0,0.292743341,50,0,0.5420915820000001,5000.0,7,0,2,0,1.0
0,0.9999999,41,2,0.083688206,5400.0,2,0,0,0,1.0
0,0.0014444120000000002,53,0,0.188960516,2481.0,5,0,1,0,0.0
0,0.5276314910000001,58,0,0.397263878,3800.0,7,0,1,0,2.0
0,0.062490236,43,0,12.0,3819.490194233397,1,0,0,0,0.0
0,0.3923591320000001,40,0,0.34422077100000004,7500.0,13,0,2,0,0.0
0,0.331795463,24,0,0.36286645,1534.0,3,0,0,0,0.0
0,0.2092932,76,0,0.691047531,4333.0,22,0,2,0,0.0
0,0.7229108359999998,60,1,0.596680664,5000.0,5,0,1,0,2.0
0,0.450384987,63,0,0.473244147,2391.0,5,0,0,0,3.0
0,0.107560312,45,0,0.41928911,4416.0,5,0,2,0,1.0
0,0.0015242970000000002,48,0,1950.0,5348.141483868609,3,0,1,0,0.0
0,0.043287642,55,0,0.206326315,10400.0,13,0,1,0,2.0
0,0.9999999,24,0,0.679738562,764.0,2,0,0,0,0.0
0,0.0,81,0,0.0,1800.0,6,0,0,0,0.0
0,0.117213048,33,0,0.36775483,1500.0,8,0,0,0,0.0
0,0.302455804,71,0,0.343331548,5600.0,5,0,1,0,1.0
0,0.05767024,51,0,1171.0,5348.141483868609,3,0,1,0,0.0
0,0.275697774,28,0,0.19618869100000005,3200.0,5,0,0,0,0.0
0,0.017829847,80,0,0.00489951,10000.0,11,0,0,0,0.0
0,0.412198568,57,1,0.330820706,13000.0,19,0,1,0,4.0
0,0.98110189,80,0,0.508836076,1640.0,2,0,0,0,0.0
0,0.018978016,61,0,1129.0,6133.901046679886,9,0,1,0,0.0
0,0.066074225,46,0,2765.0,7007.752700639033,6,0,2,0,0.0
0,0.02395761,69,0,0.165963119,4500.0,10,0,0,0,0.0
0,0.036269005,68,0,0.153303219,7083.0,11,0,1,0,1.0
0,0.9999999,24,0,0.0,737.0,0,0,0,0,0.0
0,0.077848054,59,0,0.216252033,16600.0,9,0,3,0,4.0
0,0.385161484,50,0,0.100541591,7200.0,10,0,0,0,0.0
0,0.938586327,44,1,1095.0,4736.209684179888,8,9,0,4,0.0
0,0.123545616,48,0,1.056420511,7000.0,13,0,1,0,2.0
0,0.08012851999999998,57,0,0.119214586,2851.0,5,0,0,0,2.0
0,0.002108808,57,0,0.23572186,6600.0,11,0,1,0,1.0
0,0.065634531,66,0,0.052905464000000006,1152.0,4,0,0,0,0.0
0,0.01139924,44,0,0.007132668000000002,700.0,2,0,0,0,3.0
0,0.29385201,35,0,0.096446701,6500.0,8,0,0,0,0.0
0,0.125781523,52,0,1992.0,6526.780828085526,12,0,1,0,0.0
